reporting country	age	employment status	sex	time	WORK02: Employment and unemployment
Sweden	20-24 years	Employment rate, %	Total	2020	57.4
Sweden	20-24 years	Employment rate, %	Total	2021	59.0
Sweden	20-24 years	Employment rate, %	Men	2013	59.5
Sweden	20-24 years	Employment rate, %	Men	2014	59.8
Sweden	20-24 years	Employment rate, %	Men	2015	60.7
Sweden	20-24 years	Employment rate, %	Men	2016	62.1
Sweden	20-24 years	Employment rate, %	Men	2017	63.8
Sweden	20-24 years	Employment rate, %	Men	2018	62.7
Sweden	20-24 years	Employment rate, %	Men	2019	62.4
Sweden	20-24 years	Employment rate, %	Men	2020	59.0
Sweden	20-24 years	Employment rate, %	Men	2021	60.2
Sweden	20-24 years	Employment rate, %	Women	2013	57.9
Sweden	20-24 years	Employment rate, %	Women	2014	58.7
Sweden	20-24 years	Employment rate, %	Women	2015	60.4
Sweden	20-24 years	Employment rate, %	Women	2016	61.6
Sweden	20-24 years	Employment rate, %	Women	2017	61.4
Sweden	20-24 years	Employment rate, %	Women	2018	61.6
Sweden	20-24 years	Employment rate, %	Women	2019	59.3
Sweden	20-24 years	Employment rate, %	Women	2020	55.6
Sweden	20-24 years	Employment rate, %	Women	2021	57.8
Sweden	25-34 years	Total number of persons in age group	Total	2013	1215900.0
Sweden	25-34 years	Total number of persons in age group	Total	2014	1248200.0
Sweden	25-34 years	Total number of persons in age group	Total	2015	1283300.0
Sweden	25-34 years	Total number of persons in age group	Total	2016	1327200.0
Sweden	25-34 years	Total number of persons in age group	Total	2017	1374700.0
Sweden	25-34 years	Total number of persons in age group	Total	2018	1414000.0
Sweden	25-34 years	Total number of persons in age group	Total	2019	1443500.0
Sweden	25-34 years	Total number of persons in age group	Total	2020	1456600.0
Sweden	25-34 years	Total number of persons in age group	Total	2021	1455900.0
Sweden	25-34 years	Total number of persons in age group	Men	2013	621900.0
Sweden	25-34 years	Total number of persons in age group	Men	2014	638700.0
Sweden	25-34 years	Total number of persons in age group	Men	2015	657300.0
Sweden	25-34 years	Total number of persons in age group	Men	2016	681300.0
Sweden	25-34 years	Total number of persons in age group	Men	2017	706700.0
Sweden	25-34 years	Total number of persons in age group	Men	2018	726700.0
Sweden	25-34 years	Total number of persons in age group	Men	2019	741300.0
Sweden	25-34 years	Total number of persons in age group	Men	2020	747700.0
Sweden	25-34 years	Total number of persons in age group	Men	2021	747400.0
Sweden	25-34 years	Total number of persons in age group	Women	2013	594000.0
Sweden	25-34 years	Total number of persons in age group	Women	2014	609500.0
Sweden	25-34 years	Total number of persons in age group	Women	2015	626000.0
Sweden	25-34 years	Total number of persons in age group	Women	2016	645900.0
Sweden	25-34 years	Total number of persons in age group	Women	2017	668000.0
Sweden	25-34 years	Total number of persons in age group	Women	2018	687300.0
Sweden	25-34 years	Total number of persons in age group	Women	2019	702200.0
Sweden	25-34 years	Total number of persons in age group	Women	2020	708900.0
Sweden	25-34 years	Total number of persons in age group	Women	2021	708500.0
Sweden	25-34 years	Employed, number of persons	Total	2013	981600.0
Sweden	25-34 years	Employed, number of persons	Total	2014	1017500.0
Sweden	25-34 years	Employed, number of persons	Total	2015	1048400.0
Sweden	25-34 years	Employed, number of persons	Total	2016	1085600.0
Sweden	25-34 years	Employed, number of persons	Total	2017	1131400.0
Sweden	25-34 years	Employed, number of persons	Total	2018	1160700.0
Sweden	25-34 years	Employed, number of persons	Total	2019	1183800.0
Sweden	25-34 years	Employed, number of persons	Total	2020	1169200.0
Sweden	25-34 years	Employed, number of persons	Total	2021	1162800.0
Sweden	25-34 years	Employed, number of persons	Men	2013	523900.0
Sweden	25-34 years	Employed, number of persons	Men	2014	538800.0
Sweden	25-34 years	Employed, number of persons	Men	2015	555700.0
Sweden	25-34 years	Employed, number of persons	Men	2016	573200.0
Sweden	25-34 years	Employed, number of persons	Men	2017	598600.0
Sweden	25-34 years	Employed, number of persons	Men	2018	615400.0
Sweden	25-34 years	Employed, number of persons	Men	2019	631900.0
Sweden	25-34 years	Employed, number of persons	Men	2020	622400.0
Sweden	25-34 years	Employed, number of persons	Men	2021	618800.0
Sweden	25-34 years	Employed, number of persons	Women	2013	457700.0
Sweden	25-34 years	Employed, number of persons	Women	2014	478700.0
Sweden	25-34 years	Employed, number of persons	Women	2015	492700.0
Sweden	25-34 years	Employed, number of persons	Women	2016	512400.0
Sweden	25-34 years	Employed, number of persons	Women	2017	532700.0
Sweden	25-34 years	Employed, number of persons	Women	2018	545300.0
Sweden	25-34 years	Employed, number of persons	Women	2019	552000.0
Sweden	25-34 years	Employed, number of persons	Women	2020	546800.0
Sweden	25-34 years	Employed, number of persons	Women	2021	544100.0
Sweden	25-34 years	Unemployed, number of persons	Total	2013	86000.0
Sweden	25-34 years	Unemployed, number of persons	Total	2014	85000.0
Sweden	25-34 years	Unemployed, number of persons	Total	2015	84600.0
Sweden	25-34 years	Unemployed, number of persons	Total	2016	80600.0
Sweden	25-34 years	Unemployed, number of persons	Total	2017	83300.0
Sweden	25-34 years	Unemployed, number of persons	Total	2018	81400.0
Sweden	25-34 years	Unemployed, number of persons	Total	2019	79000.0
Sweden	25-34 years	Unemployed, number of persons	Total	2020	109700.0
Sweden	25-34 years	Unemployed, number of persons	Total	2021	111900.0
Sweden	25-34 years	Unemployed, number of persons	Men	2013	44400.0
Sweden	25-34 years	Unemployed, number of persons	Men	2014	46700.0
Sweden	25-34 years	Unemployed, number of persons	Men	2015	45700.0
Sweden	25-34 years	Unemployed, number of persons	Men	2016	45000.0
Sweden	25-34 years	Unemployed, number of persons	Men	2017	45000.0
Sweden	25-34 years	Unemployed, number of persons	Men	2018	42900.0
Sweden	25-34 years	Unemployed, number of persons	Men	2019	37500.0
Sweden	25-34 years	Unemployed, number of persons	Men	2020	59000.0
Sweden	25-34 years	Unemployed, number of persons	Men	2021	56400.0
Sweden	25-34 years	Unemployed, number of persons	Women	2013	41600.0
Sweden	25-34 years	Unemployed, number of persons	Women	2014	38300.0
Sweden	25-34 years	Unemployed, number of persons	Women	2015	38900.0
Sweden	25-34 years	Unemployed, number of persons	Women	2016	35500.0
Sweden	25-34 years	Unemployed, number of persons	Women	2017	38300.0
Sweden	25-34 years	Unemployed, number of persons	Women	2018	38500.0
Sweden	25-34 years	Unemployed, number of persons	Women	2019	41500.0
Sweden	25-34 years	Unemployed, number of persons	Women	2020	50800.0
Sweden	25-34 years	Unemployed, number of persons	Women	2021	55500.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2013	148300.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2014	145700.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2015	150300.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2016	161000.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2017	160000.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2018	171900.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2019	180700.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2020	177700.0
Sweden	25-34 years	Not in the labour force, number of persons	Total	2021	181200.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2013	53600.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2014	53200.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2015	55900.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2016	63100.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2017	63100.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2018	68400.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2019	71900.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2020	66300.0
Sweden	25-34 years	Not in the labour force, number of persons	Men	2021	72200.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2013	94700.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2014	92500.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2015	94400.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2016	98000.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2017	97000.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2018	103500.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2019	108700.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2020	111300.0
Sweden	25-34 years	Not in the labour force, number of persons	Women	2021	108900.0
Sweden	25-34 years	Labour force, number of persons	Total	2013	1067600.0
Sweden	25-34 years	Labour force, number of persons	Total	2014	1102500.0
Sweden	25-34 years	Labour force, number of persons	Total	2015	1133000.0
Sweden	25-34 years	Labour force, number of persons	Total	2016	1166200.0
Sweden	25-34 years	Labour force, number of persons	Total	2017	1214700.0
Sweden	25-34 years	Labour force, number of persons	Total	2018	1242100.0
Sweden	25-34 years	Labour force, number of persons	Total	2019	1262800.0
Sweden	25-34 years	Labour force, number of persons	Total	2020	1278900.0
Sweden	25-34 years	Labour force, number of persons	Total	2021	1274700.0
Sweden	25-34 years	Labour force, number of persons	Men	2013	568300.0
Sweden	25-34 years	Labour force, number of persons	Men	2014	585500.0
Sweden	25-34 years	Labour force, number of persons	Men	2015	601400.0
Sweden	25-34 years	Labour force, number of persons	Men	2016	618200.0
Sweden	25-34 years	Labour force, number of persons	Men	2017	643600.0
Sweden	25-34 years	Labour force, number of persons	Men	2018	658300.0
Sweden	25-34 years	Labour force, number of persons	Men	2019	669400.0
Sweden	25-34 years	Labour force, number of persons	Men	2020	681400.0
Sweden	25-34 years	Labour force, number of persons	Men	2021	675200.0
Sweden	25-34 years	Labour force, number of persons	Women	2013	499300.0
Sweden	25-34 years	Labour force, number of persons	Women	2014	517000.0
Sweden	25-34 years	Labour force, number of persons	Women	2015	531600.0
Sweden	25-34 years	Labour force, number of persons	Women	2016	547900.0
Sweden	25-34 years	Labour force, number of persons	Women	2017	571000.0
Sweden	25-34 years	Labour force, number of persons	Women	2018	583800.0
Sweden	25-34 years	Labour force, number of persons	Women	2019	593500.0
Sweden	25-34 years	Labour force, number of persons	Women	2020	597600.0
Sweden	25-34 years	Labour force, number of persons	Women	2021	599600.0
Sweden	25-34 years	Unemployment rate, %	Total	2013	8.1
Sweden	25-34 years	Unemployment rate, %	Total	2014	7.7
Sweden	25-34 years	Unemployment rate, %	Total	2015	7.5
Sweden	25-34 years	Unemployment rate, %	Total	2016	6.9
Sweden	25-34 years	Unemployment rate, %	Total	2017	6.9
Sweden	25-34 years	Unemployment rate, %	Total	2018	6.6
Sweden	25-34 years	Unemployment rate, %	Total	2019	6.3
Sweden	25-34 years	Unemployment rate, %	Total	2020	8.6
Sweden	25-34 years	Unemployment rate, %	Total	2021	8.8
Sweden	25-34 years	Unemployment rate, %	Men	2013	7.8
Sweden	25-34 years	Unemployment rate, %	Men	2014	8.0
Sweden	25-34 years	Unemployment rate, %	Men	2015	7.6
Sweden	25-34 years	Unemployment rate, %	Men	2016	7.3
Sweden	25-34 years	Unemployment rate, %	Men	2017	7.0
Sweden	25-34 years	Unemployment rate, %	Men	2018	6.5
Sweden	25-34 years	Unemployment rate, %	Men	2019	5.6
Sweden	25-34 years	Unemployment rate, %	Men	2020	8.7
Sweden	25-34 years	Unemployment rate, %	Men	2021	8.4
Sweden	25-34 years	Unemployment rate, %	Women	2013	8.3
Sweden	25-34 years	Unemployment rate, %	Women	2014	7.4
Sweden	25-34 years	Unemployment rate, %	Women	2015	7.3
Sweden	25-34 years	Unemployment rate, %	Women	2016	6.5
Sweden	25-34 years	Unemployment rate, %	Women	2017	6.7
Sweden	25-34 years	Unemployment rate, %	Women	2018	6.6
Sweden	25-34 years	Unemployment rate, %	Women	2019	7.0
Sweden	25-34 years	Unemployment rate, %	Women	2020	8.5
Sweden	25-34 years	Unemployment rate, %	Women	2021	9.3
Sweden	25-34 years	Employment rate, %	Total	2013	80.7
Sweden	25-34 years	Employment rate, %	Total	2014	81.5
Sweden	25-34 years	Employment rate, %	Total	2015	81.7
Sweden	25-34 years	Employment rate, %	Total	2016	81.8
Sweden	25-34 years	Employment rate, %	Total	2017	82.3
Sweden	25-34 years	Employment rate, %	Total	2018	82.1
Sweden	25-34 years	Employment rate, %	Total	2019	82.0
Sweden	25-34 years	Employment rate, %	Total	2020	80.3
Sweden	25-34 years	Employment rate, %	Total	2021	79.9
Sweden	25-34 years	Employment rate, %	Men	2013	84.2
Sweden	25-34 years	Employment rate, %	Men	2014	84.4
Sweden	25-34 years	Employment rate, %	Men	2015	84.5
Sweden	25-34 years	Employment rate, %	Men	2016	84.1
Sweden	25-34 years	Employment rate, %	Men	2017	84.7
Sweden	25-34 years	Employment rate, %	Men	2018	84.7
Sweden	25-34 years	Employment rate, %	Men	2019	85.2
Sweden	25-34 years	Employment rate, %	Men	2020	83.2
Sweden	25-34 years	Employment rate, %	Men	2021	82.8
Sweden	25-34 years	Employment rate, %	Women	2013	77.1
Sweden	25-34 years	Employment rate, %	Women	2014	78.5
Sweden	25-34 years	Employment rate, %	Women	2015	78.7
Sweden	25-34 years	Employment rate, %	Women	2016	79.3
Sweden	25-34 years	Employment rate, %	Women	2017	79.7
Sweden	25-34 years	Employment rate, %	Women	2018	79.3
Sweden	25-34 years	Employment rate, %	Women	2019	78.6
Sweden	25-34 years	Employment rate, %	Women	2020	77.1
Sweden	25-34 years	Employment rate, %	Women	2021	76.8
Sweden	35-44 years	Total number of persons in age group	Total	2013	1253800.0
Sweden	35-44 years	Total number of persons in age group	Total	2014	1252300.0
Sweden	35-44 years	Total number of persons in age group	Total	2015	1257500.0
Sweden	35-44 years	Total number of persons in age group	Total	2016	1262800.0
Sweden	35-44 years	Total number of persons in age group	Total	2017	1267500.0
Sweden	35-44 years	Total number of persons in age group	Total	2018	1272900.0
Sweden	35-44 years	Total number of persons in age group	Total	2019	1278900.0
Sweden	35-44 years	Total number of persons in age group	Total	2020	1287400.0
Sweden	35-44 years	Total number of persons in age group	Total	2021	1303900.0
Sweden	35-44 years	Total number of persons in age group	Men	2013	636400.0
Sweden	35-44 years	Total number of persons in age group	Men	2014	636100.0
Sweden	35-44 years	Total number of persons in age group	Men	2015	639600.0
Sweden	35-44 years	Total number of persons in age group	Men	2016	643300.0
Sweden	35-44 years	Total number of persons in age group	Men	2017	646600.0
Sweden	35-44 years	Total number of persons in age group	Men	2018	650100.0
Sweden	35-44 years	Total number of persons in age group	Men	2019	653900.0
Sweden	35-44 years	Total number of persons in age group	Men	2020	659000.0
Sweden	35-44 years	Total number of persons in age group	Men	2021	668000.0
Sweden	35-44 years	Total number of persons in age group	Women	2013	617400.0
Sweden	35-44 years	Total number of persons in age group	Women	2014	616200.0
Sweden	35-44 years	Total number of persons in age group	Women	2015	617900.0
Sweden	35-44 years	Total number of persons in age group	Women	2016	619600.0
Sweden	35-44 years	Total number of persons in age group	Women	2017	620900.0
Sweden	35-44 years	Total number of persons in age group	Women	2018	622800.0
Sweden	35-44 years	Total number of persons in age group	Women	2019	625000.0
Sweden	35-44 years	Total number of persons in age group	Women	2020	628400.0
Sweden	35-44 years	Total number of persons in age group	Women	2021	635900.0
Sweden	35-44 years	Employed, number of persons	Total	2013	1109000.0
Sweden	35-44 years	Employed, number of persons	Total	2014	1101200.0
Sweden	35-44 years	Employed, number of persons	Total	2015	1108100.0
Sweden	35-44 years	Employed, number of persons	Total	2016	1114800.0
Sweden	35-44 years	Employed, number of persons	Total	2017	1120000.0
Sweden	35-44 years	Employed, number of persons	Total	2018	1131800.0
Sweden	35-44 years	Employed, number of persons	Total	2019	1134200.0
Sweden	35-44 years	Employed, number of persons	Total	2020	1119400.0
Sweden	35-44 years	Employed, number of persons	Total	2021	1119300.0
Sweden	35-44 years	Employed, number of persons	Men	2013	578000.0
Sweden	35-44 years	Employed, number of persons	Men	2014	575600.0
Sweden	35-44 years	Employed, number of persons	Men	2015	577800.0
Sweden	35-44 years	Employed, number of persons	Men	2016	583500.0
Sweden	35-44 years	Employed, number of persons	Men	2017	586900.0
Sweden	35-44 years	Employed, number of persons	Men	2018	595300.0
Sweden	35-44 years	Employed, number of persons	Men	2019	597600.0
Sweden	35-44 years	Employed, number of persons	Men	2020	595800.0
Sweden	35-44 years	Employed, number of persons	Men	2021	601400.0
Sweden	35-44 years	Employed, number of persons	Women	2013	531000.0
Sweden	35-44 years	Employed, number of persons	Women	2014	525600.0
Sweden	35-44 years	Employed, number of persons	Women	2015	530300.0
Sweden	35-44 years	Employed, number of persons	Women	2016	531200.0
Sweden	35-44 years	Employed, number of persons	Women	2017	533200.0
Sweden	35-44 years	Employed, number of persons	Women	2018	536500.0
Sweden	35-44 years	Employed, number of persons	Women	2019	536700.0
Sweden	35-44 years	Employed, number of persons	Women	2020	523700.0
Sweden	35-44 years	Employed, number of persons	Women	2021	518000.0
Sweden	35-44 years	Unemployed, number of persons	Total	2013	62700.0
Sweden	35-44 years	Unemployed, number of persons	Total	2014	63300.0
Sweden	35-44 years	Unemployed, number of persons	Total	2015	62100.0
Sweden	35-44 years	Unemployed, number of persons	Total	2016	60100.0
Sweden	35-44 years	Unemployed, number of persons	Total	2017	60600.0
Sweden	35-44 years	Unemployed, number of persons	Total	2018	57200.0
Sweden	35-44 years	Unemployed, number of persons	Total	2019	60700.0
Sweden	35-44 years	Unemployed, number of persons	Total	2020	77200.0
Sweden	35-44 years	Unemployed, number of persons	Total	2021	80000.0
Sweden	35-44 years	Unemployed, number of persons	Men	2013	32900.0
Sweden	35-44 years	Unemployed, number of persons	Men	2014	31800.0
Sweden	35-44 years	Unemployed, number of persons	Men	2015	30400.0
Sweden	35-44 years	Unemployed, number of persons	Men	2016	29800.0
Sweden	35-44 years	Unemployed, number of persons	Men	2017	31700.0
Sweden	35-44 years	Unemployed, number of persons	Men	2018	27200.0
Sweden	35-44 years	Unemployed, number of persons	Men	2019	31000.0
Sweden	35-44 years	Unemployed, number of persons	Men	2020	37400.0
Sweden	35-44 years	Unemployed, number of persons	Men	2021	34600.0
Sweden	35-44 years	Unemployed, number of persons	Women	2013	29800.0
Sweden	35-44 years	Unemployed, number of persons	Women	2014	31600.0
Sweden	35-44 years	Unemployed, number of persons	Women	2015	31700.0
Sweden	35-44 years	Unemployed, number of persons	Women	2016	30300.0
Sweden	35-44 years	Unemployed, number of persons	Women	2017	28800.0
Sweden	35-44 years	Unemployed, number of persons	Women	2018	30000.0
Sweden	35-44 years	Unemployed, number of persons	Women	2019	29700.0
Sweden	35-44 years	Unemployed, number of persons	Women	2020	39900.0
Sweden	35-44 years	Unemployed, number of persons	Women	2021	45400.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2013	82100.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2014	87800.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2015	87300.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2016	87900.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2017	86900.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2018	83900.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2019	84000.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2020	90800.0
Sweden	35-44 years	Not in the labour force, number of persons	Total	2021	104600.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2013	25500.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2014	28700.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2015	31400.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2016	30000.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2017	28000.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2018	27600.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2019	25300.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2020	25800.0
Sweden	35-44 years	Not in the labour force, number of persons	Men	2021	32000.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2013	56600.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2014	59000.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2015	55900.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2016	58100.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2017	58900.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2018	56300.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2019	58600.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2020	64800.0
Sweden	35-44 years	Not in the labour force, number of persons	Women	2021	72500.0
Sweden	35-44 years	Labour force, number of persons	Total	2013	1171700.0
Sweden	35-44 years	Labour force, number of persons	Total	2014	1164500.0
Sweden	35-44 years	Labour force, number of persons	Total	2015	1170200.0
Sweden	35-44 years	Labour force, number of persons	Total	2016	1174900.0
Sweden	35-44 years	Labour force, number of persons	Total	2017	1180600.0
Sweden	35-44 years	Labour force, number of persons	Total	2018	1189000.0
Sweden	35-44 years	Labour force, number of persons	Total	2019	1194900.0
Sweden	35-44 years	Labour force, number of persons	Total	2020	1196600.0
Sweden	35-44 years	Labour force, number of persons	Total	2021	1199300.0
Sweden	35-44 years	Labour force, number of persons	Men	2013	610900.0
Sweden	35-44 years	Labour force, number of persons	Men	2014	607400.0
Sweden	35-44 years	Labour force, number of persons	Men	2015	608200.0
Sweden	35-44 years	Labour force, number of persons	Men	2016	613300.0
Sweden	35-44 years	Labour force, number of persons	Men	2017	618600.0
Sweden	35-44 years	Labour force, number of persons	Men	2018	622500.0
Sweden	35-44 years	Labour force, number of persons	Men	2019	628600.0
Sweden	35-44 years	Labour force, number of persons	Men	2020	633200.0
Sweden	35-44 years	Labour force, number of persons	Men	2021	636000.0
Sweden	35-44 years	Labour force, number of persons	Women	2013	560800.0
Sweden	35-44 years	Labour force, number of persons	Women	2014	557200.0
Sweden	35-44 years	Labour force, number of persons	Women	2015	562000.0
Sweden	35-44 years	Labour force, number of persons	Women	2016	561500.0
Sweden	35-44 years	Labour force, number of persons	Women	2017	562000.0
Sweden	35-44 years	Labour force, number of persons	Women	2018	566500.0
Sweden	35-44 years	Labour force, number of persons	Women	2019	566400.0
Sweden	35-44 years	Labour force, number of persons	Women	2020	563600.0
Sweden	35-44 years	Labour force, number of persons	Women	2021	563400.0
Sweden	35-44 years	Unemployment rate, %	Total	2013	5.4
Sweden	35-44 years	Unemployment rate, %	Total	2014	5.4
Sweden	35-44 years	Unemployment rate, %	Total	2015	5.3
Sweden	35-44 years	Unemployment rate, %	Total	2016	5.1
Sweden	35-44 years	Unemployment rate, %	Total	2017	5.1
Sweden	35-44 years	Unemployment rate, %	Total	2018	4.8
Sweden	35-44 years	Unemployment rate, %	Total	2019	5.1
Sweden	35-44 years	Unemployment rate, %	Total	2020	6.5
Sweden	35-44 years	Unemployment rate, %	Total	2021	6.7
Sweden	35-44 years	Unemployment rate, %	Men	2013	5.4
Sweden	35-44 years	Unemployment rate, %	Men	2014	5.2
Sweden	35-44 years	Unemployment rate, %	Men	2015	5.0
Sweden	35-44 years	Unemployment rate, %	Men	2016	4.9
Sweden	35-44 years	Unemployment rate, %	Men	2017	5.1
Sweden	35-44 years	Unemployment rate, %	Men	2018	4.4
Sweden	35-44 years	Unemployment rate, %	Men	2019	4.9
Sweden	35-44 years	Unemployment rate, %	Men	2020	5.9
Sweden	35-44 years	Unemployment rate, %	Men	2021	5.4
Sweden	35-44 years	Unemployment rate, %	Women	2013	5.3
Sweden	35-44 years	Unemployment rate, %	Women	2014	5.7
Sweden	35-44 years	Unemployment rate, %	Women	2015	5.6
Sweden	35-44 years	Unemployment rate, %	Women	2016	5.4
Sweden	35-44 years	Unemployment rate, %	Women	2017	5.1
Sweden	35-44 years	Unemployment rate, %	Women	2018	5.3
Sweden	35-44 years	Unemployment rate, %	Women	2019	5.2
Sweden	35-44 years	Unemployment rate, %	Women	2020	7.1
Sweden	35-44 years	Unemployment rate, %	Women	2021	8.1
Sweden	35-44 years	Employment rate, %	Total	2013	88.5
Sweden	35-44 years	Employment rate, %	Total	2014	87.9
Sweden	35-44 years	Employment rate, %	Total	2015	88.1
Sweden	35-44 years	Employment rate, %	Total	2016	88.3
Sweden	35-44 years	Employment rate, %	Total	2017	88.4
Sweden	35-44 years	Employment rate, %	Total	2018	88.9
Sweden	35-44 years	Employment rate, %	Total	2019	88.7
Sweden	35-44 years	Employment rate, %	Total	2020	87.0
Sweden	35-44 years	Employment rate, %	Total	2021	85.8
Sweden	35-44 years	Employment rate, %	Men	2013	90.8
Sweden	35-44 years	Employment rate, %	Men	2014	90.5
Sweden	35-44 years	Employment rate, %	Men	2015	90.3
Sweden	35-44 years	Employment rate, %	Men	2016	90.7
Sweden	35-44 years	Employment rate, %	Men	2017	90.8
Sweden	35-44 years	Employment rate, %	Men	2018	91.6
Sweden	35-44 years	Employment rate, %	Men	2019	91.4
Sweden	35-44 years	Employment rate, %	Men	2020	90.4
Sweden	35-44 years	Employment rate, %	Men	2021	90.0
Sweden	35-44 years	Employment rate, %	Women	2013	86.0
Sweden	35-44 years	Employment rate, %	Women	2014	85.3
Sweden	35-44 years	Employment rate, %	Women	2015	85.8
Sweden	35-44 years	Employment rate, %	Women	2016	85.7
Sweden	35-44 years	Employment rate, %	Women	2017	85.9
Sweden	35-44 years	Employment rate, %	Women	2018	86.1
Sweden	35-44 years	Employment rate, %	Women	2019	85.9
Sweden	35-44 years	Employment rate, %	Women	2020	83.3
Sweden	35-44 years	Employment rate, %	Women	2021	81.5
Sweden	45-54 years	Total number of persons in age group	Total	2013	1274000.0
Sweden	45-54 years	Total number of persons in age group	Total	2014	1287200.0
Sweden	45-54 years	Total number of persons in age group	Total	2015	1299800.0
Sweden	45-54 years	Total number of persons in age group	Total	2016	1316300.0
Sweden	45-54 years	Total number of persons in age group	Total	2017	1332800.0
Sweden	45-54 years	Total number of persons in age group	Total	2018	1343100.0
Sweden	45-54 years	Total number of persons in age group	Total	2019	1345500.0
Sweden	45-54 years	Total number of persons in age group	Total	2020	1340300.0
Sweden	45-54 years	Total number of persons in age group	Total	2021	1329800.0
Sweden	45-54 years	Total number of persons in age group	Men	2013	646700.0
Sweden	45-54 years	Total number of persons in age group	Men	2014	653500.0
Sweden	45-54 years	Total number of persons in age group	Men	2015	660000.0
Sweden	45-54 years	Total number of persons in age group	Men	2016	668400.0
Sweden	45-54 years	Total number of persons in age group	Men	2017	676800.0
Sweden	45-54 years	Total number of persons in age group	Men	2018	681600.0
Sweden	45-54 years	Total number of persons in age group	Men	2019	682600.0
Sweden	45-54 years	Total number of persons in age group	Men	2020	679900.0
Sweden	45-54 years	Total number of persons in age group	Men	2021	674400.0
Sweden	45-54 years	Total number of persons in age group	Women	2013	627300.0
Sweden	45-54 years	Total number of persons in age group	Women	2014	633800.0
Sweden	45-54 years	Total number of persons in age group	Women	2015	639900.0
Sweden	45-54 years	Total number of persons in age group	Women	2016	647900.0
Sweden	45-54 years	Total number of persons in age group	Women	2017	656100.0
Sweden	45-54 years	Total number of persons in age group	Women	2018	661400.0
Sweden	45-54 years	Total number of persons in age group	Women	2019	662900.0
Sweden	45-54 years	Total number of persons in age group	Women	2020	660400.0
Sweden	45-54 years	Total number of persons in age group	Women	2021	655400.0
Sweden	45-54 years	Employed, number of persons	Total	2013	1105200.0
Sweden	45-54 years	Employed, number of persons	Total	2014	1114800.0
Sweden	45-54 years	Employed, number of persons	Total	2015	1132000.0
Sweden	45-54 years	Employed, number of persons	Total	2016	1153200.0
Sweden	45-54 years	Employed, number of persons	Total	2017	1180600.0
Sweden	45-54 years	Employed, number of persons	Total	2018	1197500.0
Sweden	45-54 years	Employed, number of persons	Total	2019	1198000.0
Sweden	45-54 years	Employed, number of persons	Total	2020	1183300.0
Sweden	45-54 years	Employed, number of persons	Total	2021	1167800.0
Sweden	45-54 years	Employed, number of persons	Men	2013	572700.0
Sweden	45-54 years	Employed, number of persons	Men	2014	579700.0
Sweden	45-54 years	Employed, number of persons	Men	2015	586400.0
Sweden	45-54 years	Employed, number of persons	Men	2016	596000.0
